Score_Lesion,Score_Nivel
0.25373134328358204,0.1111111111111111 
0.21641791044776118,0.1111111111111111
0.2014925373134328,0.1111111111111111
0.25373134328358204,0.1111111111111111
0.21641791044776118,0.1111111111111111
0.2014925373134328,0.1111111111111111
0.21641791044776118,0.1111111111111111
0.1791044776119403,0.1111111111111111
0.16417910447761191,0.1111111111111111
0.2014925373134328,0.1111111111111111
0.16417910447761191,0.1111111111111111
0.14925373134328354,0.1111111111111111
0.32835820895522383,0.1111111111111111
0.29104477611940294,0.1111111111111111
0.2761194029850746,0.1111111111111111
0.32835820895522383,0.1111111111111111
0.29104477611940294,0.1111111111111111
0.2761194029850746,0.1111111111111111
0.29104477611940294,0.1111111111111111
0.25373134328358204,0.1111111111111111
0.23880597014925373,0.1111111111111111
0.2761194029850746,0.1111111111111111
0.23880597014925373,0.1111111111111111
0.22388059701492533,0.1111111111111111
0.25373134328358204,0.1111111111111111
0.21641791044776118,0.1111111111111111
0.2014925373134328,0.1111111111111111
0.25373134328358204,0.1111111111111111
0.21641791044776118,0.1111111111111111
0.2014925373134328,0.1111111111111111
0.21641791044776118,0.1111111111111111
0.1791044776119403,0.1111111111111111
0.16417910447761191,0.1111111111111111
0.2014925373134328,0.1111111111111111
0.16417910447761191,0.1111111111111111
0.14925373134328354,0.1111111111111111
0.32835820895522383,0.1111111111111111
0.29104477611940294,0.1111111111111111
0.2761194029850746,0.1111111111111111
0.32835820895522383,0.1111111111111111
0.29104477611940294,0.1111111111111111
0.2761194029850746,0.1111111111111111
0.29104477611940294,0.1111111111111111
0.25373134328358204,0.1111111111111111
0.23880597014925373,0.1111111111111111
0.2761194029850746,0.1111111111111111
0.23880597014925373,0.1111111111111111
0.22388059701492533,0.1111111111111111
0.32835820895522383,0.1111111111111111
0.29104477611940294,0.1111111111111111
0.2761194029850746,0.1111111111111111
0.32835820895522383,0.1111111111111111
0.29104477611940294,0.1111111111111111
0.2761194029850746,0.1111111111111111
0.29104477611940294,0.1111111111111111
0.25373134328358204,0.1111111111111111
0.23880597014925373,0.1111111111111111
0.2761194029850746,0.1111111111111111
0.23880597014925373,0.1111111111111111
0.22388059701492533,0.1111111111111111
0.1791044776119403,0.1111111111111111
0.1417910447761194,0.1111111111111111
0.12686567164179102,0.1111111111111111
0.1791044776119403,0.1111111111111111
0.1417910447761194,0.1111111111111111
0.12686567164179102,0.1111111111111111
0.1417910447761194,0.1111111111111111
0.1044776119402985,0.1111111111111111
0.08955223880597016,0.1111111111111111
0.12686567164179102,0.1111111111111111
0.08955223880597016,0.1111111111111111
